,Store Number,City,2015 Sales,2015 Sales_mean,County_Number,Price_per_Liter_mean,Zip_Code,2015_Volume_Sold_(Liters),2015_Volume_Sold_(Liters)_mean,2015_Margin_mean,2015_Sales_Q1,2016_Sales_Q1
431,4119,CEDAR FALLS,403.0,10.3333333333,7169.42,183.831282051,7,19.5919413919,61.2969230769,50613,438.12,1251.48
432,4125,WAPELLO,500.48,3.94078740157,5688.35,44.7901574803,58,13.4723322085,14.9498425197,52653,1558.2,3404.34
433,4126,SOLON,1079.75,10.1863207547,15522.81,146.441603774,52,15.9795867026,48.8318867925,52333,2272.26,2943.92
434,4129,AMES,3370.91,3.34415674603,68035.93,67.4959623016,85,23.0842083301,22.5586507937,50010,13513.26,2148.52
435,4130,KEOSAUQUA,231.0,10.0434782609,3319.86,144.34173913,89,14.9772049689,48.3313043478,52565,777.48,3916.32
436,4131,URBANDALE,1021.75,9.91990291262,15754.21,152.953495146,77,16.1964863615,51.0853398058,50322,2556.12,1040.1
437,4132,CAMANCHE,943.89,8.35300884956,11899.99,105.309646018,23,15.3060865306,35.1375221239,52730,3068.34,790.5
438,4133,WEBSTER CITY,493.87,7.598,5658.12,87.048,40,14.5622252747,29.35,50595,1332.11,2092.25
439,4134,PLEASANTVILLE,575.91,4.23463235294,6911.46,50.8195588235,63,16.260744923,16.9826470588,50225,2297.63,5419.97
440,4135,ALTOONA,1676.0,21.4871794872,23304.54,298.776153846,77,16.0956288156,100.022564103,50009,2049.99,2487.56
441,4136,GRIMES,1136.1,11.9589473684,16230.81,170.850631579,77,15.8564110276,57.1767368421,50111,3001.86,2606.34
442,4137,WAUKEE,1148.0,7.80952380952,15861.67,107.902517007,25,16.2617946226,36.1644217687,50263,3254.36,2167.16
443,4138,INDIANOLA,1374.75,9.96195652174,14109.7,102.244202899,91,13.6274810214,34.1592753623,50125,2733.12,3861.49
444,4140,DES MOINES,1952.95,14.05,18163.08,130.669640288,77,15.5897739661,43.6642446043,50313,3362.92,1444.36
445,4141,DES MOINES,1061.25,18.2974137931,9301.01,160.362241379,77,14.4694252874,53.4825862069,50320,1079.47,1937.15
446,4143,LAWLER,532.5,14.3918918919,8854.04,239.298378378,19,16.9012870013,79.9318918919,52154,1970.46,1405.0
447,4146,WAVERLY,795.0,4.36813186813,10387.53,57.0743406593,9,15.6170381999,19.0692857143,50677,2724.62,5412.63
448,4147,CEDAR FALLS,3340.5,22.7244897959,32616.23,221.879115646,7,15.1175121477,75.0782993197,50613,6781.61,7664.53
449,4148,INDEPENDENCE,2545.12,22.3256140351,27538.05,241.561842105,10,16.6669663743,82.3385964912,50644,5415.46,3701.94
450,4149,DENISON,414.0,10.0975609756,5449.91,132.924634146,24,14.1034610918,44.3392682927,51442,1802.13,10578.24
451,4150,WATERLOO,1675.5,17.0969387755,19349.6,197.444897959,7,14.3426239067,65.9380612245,50701,2150.72,1597.83
452,4152,MISSOURI VALLEY,1504.7,3.53215962441,19206.45,45.0855633803,43,16.3875924124,15.0931690141,51555,5619.79,1692.51
453,4153,EVANSDALE,847.0,8.82291666667,11324.86,117.967291667,7,14.6729365079,39.463125,50707,4594.29,6339.1
454,4154,HIAWATHA,676.25,5.283203125,8060.55,62.973046875,57,14.4948028274,21.043125,52233,1227.69,6166.0
455,4155,MARION,1350.6,15.524137931,16012.8,184.055172414,57,12.70401341,61.6440229885,52302,1546.6,3947.25
456,4156,OELWEIN,2716.65,17.5267741935,35929.38,231.802451613,33,14.2196912442,77.534,50662,3289.34,1855.17
457,4157,NORTH LIBERTY,987.75,7.59807692308,13380.62,102.927846154,52,15.668952381,34.4688461538,52317,2523.01,1864.67
458,4158,CARROLL,2226.0,18.8644067797,21917.16,185.738644068,14,14.2659241324,63.2702542373,51401,11056.5,49909.26
459,4159,COUNCIL BLUFFS,1133.25,16.9141791045,13098.9,195.505970149,78,14.9987491116,65.2313432836,51503,1635.71,1078.32
460,4160,IOWA CITY,654.9,7.27666666667,8053.0,89.4777777778,52,14.652973545,29.9404444444,52240,2053.02,841.14
461,4161,IOWA CITY,706.5,10.0928571429,8700.88,124.298285714,52,14.7582857143,41.7415714286,52246,3295.1,3829.88
462,4162,CEDAR RAPIDS,1434.5,11.662601626,19106.67,155.338780488,57,14.6317073171,51.8764227642,52404,4221.63,2193.27
463,4163,STORM LAKE,497.5,6.14197530864,5407.57,66.7601234568,11,15.2771017049,22.6198765432,50588,2161.33,1199.28
464,4164,BETTENDORF,1347.61,6.07031531532,18702.54,84.2456756757,82,18.4809121057,28.1415315315,52722,3995.0,2496.84
465,4165,ANKENY,751.35,2.44739413681,14093.41,45.9068729642,77,22.6436348747,15.3245276873,50023,2733.82,1545.2
466,4166,JESUP,613.25,4.31866197183,7520.6,52.961971831,10,15.8448323273,17.7273239437,50648,1920.96,4293.85
467,4167,DUBUQUE,9915.16,10.883819978,167173.55,183.505543359,31,20.7304746911,61.2032711306,52001,37422.88,2554.79
468,4169,DES MOINES,542.05,5.89184782609,7964.19,86.5672826087,77,19.0812862319,28.8795652174,50317,1768.47,6600.45
469,4170,WEST BRANCH,406.13,2.26888268156,4474.07,24.9948044693,16,14.1101056412,8.37698324022,52358,1097.38,3136.23
470,4171,CASCADE,1212.5,11.0227272727,14233.09,129.391727273,31,12.7173766234,43.5026363636,52033,4567.46,5220.18
471,4172,ALDEN,629.24,6.91472527473,9031.81,99.2506593407,42,16.5811368394,33.1636263736,50006,2448.6,1786.61
472,4173,PAULLINA,391.86,5.02384615385,4794.2,61.4641025641,71,15.8230129812,20.5243589744,51046,746.8,3283.12
473,4176,CEDAR RAPIDS,953.75,6.40100671141,12665.97,85.0065100671,57,16.4868264621,28.434295302,52405,2942.41,1422.14
474,4177,LE GRAND,501.26,2.19850877193,6812.21,29.8781140351,64,17.0001438033,9.99442982456,50142,1793.89,10534.19
475,4180,MARION,1237.82,4.00588996764,16359.94,52.944789644,57,19.4454690632,17.6709385113,52302,3581.7,868.92
476,4182,DYERSVILLE,2018.25,17.25,19569.67,167.262136752,31,13.5401546602,57.0374358974,52040,6369.46,1742.31
477,4183,DECORAH,1647.75,7.921875,23128.85,111.196394231,96,16.6881959707,37.11375,52101,3483.04,2354.51
478,4184,MUSCATINE,708.75,8.05397727273,8247.73,93.7242045455,70,15.0017316017,31.4960227273,52761,1533.44,1725.43
479,4185,GRINNELL,1320.5,10.0801526718,14207.93,108.457480916,79,15.8555288986,36.3309923664,50112,2889.87,3286.13
480,4186,DES MOINES,439.98,4.03651376147,6243.89,57.2833944954,77,18.9705570583,19.1232110092,50321,2218.33,3502.71
481,4189,MANCHESTER,702.8,9.4972972973,8185.74,110.618108108,28,14.2576994852,37.2122972973,52057,1334.8,1645.27
482,4190,JEFFERSON,804.0,5.78417266187,10805.34,77.7362589928,37,15.4885782802,25.9720863309,50129,1952.13,2929.11
483,4191,PELLA,1068.51,19.7872222222,13200.97,244.462407407,63,18.5261737678,83.477962963,50219,787.9,2278.47
484,4192,BETTENDORF,661.5,10.5,7527.6,119.485714286,82,14.0906424792,39.8692063492,52722,1204.22,857.56
485,4193,HARTLEY,486.9,3.52826086957,6397.48,46.3585507246,71,15.4035188061,15.4980434783,51346,1135.54,1310.98
486,4194,NEWTON,1419.75,13.3938679245,15472.6,145.967924528,50,12.7456783468,48.9658490566,50208,2064.21,3599.09
487,4195,TOLEDO,720.0,6.85714285714,8658.39,82.4608571429,86,16.4105941043,27.5328571429,52342,1694.22,13367.28
488,4196,DAVENPORT,2080.05,20.1946601942,18026.79,175.017378641,82,14.2490268146,58.4106796117,52806,2651.92,258.72
489,4197,SERGEANT BLUFF,1131.75,7.20859872611,12836.69,81.7623566879,97,15.0495541401,27.4015923567,51054,2824.49,3471.35
490,4200,SIOUX CITY,1077.0,11.4574468085,11271.82,119.912978723,97,14.870070922,41.0607446809,51108,1584.92,1105.36
491,4201,SIOUX CITY,740.25,5.60795454545,9104.43,68.9729545455,97,14.6933477633,23.0204545455,51109,1690.71,1968.42
492,4202,SIOUX CITY,1263.0,11.0789473684,17069.84,149.735438596,97,15.2017042607,50.1121929825,51106,2672.4,4804.8
493,4203,WAVERLY,1836.5,12.0032679739,21771.74,142.298954248,9,14.4299377529,47.6246405229,50677,5215.66,1826.2
494,4204,CLINTON,673.5,8.01785714286,8261.24,98.3480952381,23,13.2846712018,32.8417857143,52733,2016.15,1655.72
495,4205,MARSHALLTOWN,662.75,8.83666666667,7779.01,103.720133333,64,12.6989714286,34.7005333333,50158,1100.4,2521.68
496,4209,GRIMES,4753.5,14.1053412463,64904.34,192.594480712,77,15.1650967924,64.5085459941,50111,12327.78,812.34
497,4210,STORM LAKE,116.25,8.30357142857,2891.22,206.515714286,11,27.5879251701,68.8542857143,50588,512.52,4542.48
498,4214,WATERLOO,1483.08,7.19941747573,23850.46,115.778932039,7,18.7409992818,38.6198058252,50703,4742.43,2315.38
499,4222,EVANSDALE,778.34,5.05415584416,9310.6,60.4584415584,7,17.7042147759,20.2267532468,50707,1541.4,3113.54
500,4223,EVANSDALE,725.8,5.41641791045,9075.6,67.728358209,7,16.3795024876,22.607238806,50707,1763.98,2621.56
501,4228,VINTON,2313.9,13.5315789474,27670.01,161.812923977,6,12.0765295182,53.9877777778,52349,6819.0,4808.52
502,4229,HARLAN,3628.5,61.5,32138.34,544.717627119,83,11.8092009685,185.026101695,51537,3287.16,2162.98
503,4230,CLIVE,697.25,7.33947368421,7352.94,77.3993684211,77,13.9027568922,25.9090526316,50325,2605.85,199.8
504,4231,LE MARS,1277.75,14.1972222222,12090.82,134.342444444,75,12.5848042328,45.2487777778,51031,2396.58,880.17
505,4232,MORAVIA,380.75,6.56465517241,6508.94,112.223103448,4,17.5590968801,37.4634482759,52571,827.25,6398.82
506,4233,CRESCO,2091.0,16.5952380952,22786.77,180.847380952,45,13.8673318216,61.0043650794,52136,11180.36,3599.75
507,4234,SPENCER,1230.6,15.3825,13087.66,163.59575,21,11.3177752976,54.895375,51301,1394.82,2254.03
508,4235,WEBSTER CITY,523.75,9.69907407407,6226.44,115.304444444,40,14.3988007055,38.5168518519,50595,1104.93,2634.57
509,4236,EAGLE GROVE,2403.75,12.6513157895,26935.51,141.765842105,99,15.6349072682,48.1708947368,50533,4308.52,2483.63
510,4239,SPIRIT LAKE,1005.25,10.5815789474,11336.14,119.327789474,30,12.2186666667,39.9247368421,51360,2171.4,16407.0
511,4246,SHENANDOAH,565.75,9.75431034483,5508.76,94.9786206897,73,12.8977832512,32.0744827586,51601,1035.76,2672.97
512,4248,SHELDON,1426.2,62.0086956522,14292.4,621.408695652,71,12.9283643892,207.334782609,51201,2420.72,1536.65
513,4249,CLARINDA,561.75,8.77734375,5968.02,93.2503125,73,12.2571651786,31.3415625,51632,1039.71,4503.9
514,4250,ELDORA,605.75,9.61507936508,6651.25,105.575396825,42,13.7843688587,35.4331746032,50627,1194.09,7139.5
515,4251,AMES,833.06,6.03666666667,13496.54,97.8010144928,85,25.1120482211,32.7142028986,50014,3300.52,1545.36
516,4252,MONTICELLO,978.8,6.52533333333,11672.03,77.8135333333,53,15.5151119048,26.0042,52310,1856.07,1187.69
517,4253,WINTERSET,3151.5,26.2625,28568.7,238.0725,61,14.1133253968,80.8,50273,20017.56,1472.71
518,4254,EMMETSBURG,916.1,10.4102272727,10541.67,119.791704545,74,13.0974025974,39.9711363636,50536,2232.76,13124.97
519,4255,ORANGE CITY,3422.32,21.7982165605,40616.0,258.700636943,84,16.5409364128,87.641656051,51041,5981.54,1656.96
520,4256,SIOUX CENTER,1527.25,19.090625,24102.35,301.279375,84,18.0991071429,100.4555,51250,5351.97,1199.1
521,4258,BURLINGTON,1413.0,14.4183673469,14430.83,147.253367347,29,14.4476093294,51.2671428571,52601,8305.41,4211.53
522,4260,OSCEOLA,1555.75,18.9725609756,23309.75,284.265243902,20,18.2778861789,95.0518292683,50213,2009.49,644.9
523,4265,WATERLOO,1399.49,5.53158102767,25209.6,99.642687747,7,20.8439323358,33.2475889328,50702,6373.71,1701.3
524,4266,SHENANDOAH,605.1,9.60476190476,8263.98,131.174285714,73,14.4108012094,43.9666666667,51601,2215.86,6819.68
525,4267,ANITA,570.5,5.00438596491,7513.93,65.9116666667,15,15.0242105263,21.9865789474,50020,2019.7,515.67
526,4268,ALGONA,1742.5,12.9074074074,17921.11,132.748962963,55,16.2562821869,45.6711111111,50511,4503.65,1025.49
527,4269,TIPTON,1693.75,5.39410828025,20819.87,66.3053184713,16,15.7498024074,22.2060191083,52772,4327.43,2129.25
528,4271,CENTERVILLE,459.25,9.185,6918.88,138.3776,4,17.2554666667,46.217,52544,1165.62,1942.94
529,4272,ESTHERVILLE,1025.25,15.0772058824,11397.13,167.604852941,32,14.415,56.6710294118,51334,2387.97,1635.28
530,4273,DES MOINES,1016.18,2.886875,15828.33,44.9668465909,77,19.2206347011,15.0004829545,50317,2551.8,7988.12
531,4274,RUTHVEN,270.5,6.7625,2921.39,73.03475,74,13.444452381,24.3925,51358,778.25,1090.77
532,4275,KNOXVILLE,1005.38,18.6181481481,11085.92,205.294814815,63,14.4424747053,68.7277777778,50138,1715.14,2252.59
533,4277,LE MARS,2328.47,8.81996212121,36634.82,138.768257576,75,20.8174674138,46.2952651515,51031,8122.68,2802.84
534,4279,KEOTA,178.48,4.95777777778,2054.85,57.0791666667,54,15.3098743386,19.06,52248,328.77,1025.16
535,4283,MARION,558.88,6.89975308642,7273.09,89.7912345679,57,16.2694826573,29.9444444444,52302,2177.1,1633.13
536,4284,IOWA FALLS,726.0,16.5,7292.01,165.7275,42,13.6193073593,55.7877272727,50126,2080.92,4545.5
537,4285,NEW HAMPTON,1130.5,11.6546391753,12261.64,126.408659794,19,12.8802110947,42.1962886598,50659,4182.32,4579.48
538,4289,WAUKON,903.0,10.5,9784.11,113.76872093,3,13.9356146179,38.3946511628,52172,2722.54,2319.91
539,4291,CRESTON,1645.5,5.29099678457,25211.94,81.0673311897,88,15.3321926198,27.0547588424,50801,4772.89,1198.38
540,4293,EDDYVILLE,196.25,8.53260869565,2858.44,124.28,90,17.9844927536,41.5195652174,52553,358.72,2007.39
541,4296,KEOSAUQUA,874.71,5.71705882353,11855.86,77.4892810458,89,15.7121859997,25.8716339869,52565,3183.12,5277.62
542,4297,CEDAR RAPIDS,1716.07,6.94765182186,27002.94,109.323643725,57,19.722984384,36.6467206478,52402,8142.62,31699.03
543,4298,DYSART,307.5,9.91935483871,3873.3,124.94516129,86,12.7218740399,41.7696774194,52224,821.1,4750.82
544,4299,CENTRAL CITY,709.9,6.63457943925,7906.47,73.8922429907,57,13.6850778816,24.7318691589,52214,1200.65,746.88
545,4300,OSKALOOSA,980.0,15.3125,16161.38,252.5215625,62,15.4866220238,84.25015625,52577,8740.01,2832.74
546,4301,DES MOINES,1043.92,6.36536585366,23161.42,141.228170732,77,24.4463893883,47.0937804878,50320,5127.16,2757.27
547,4303,MEDIAPOLIS,708.93,2.88182926829,10525.08,42.7848780488,29,16.7062670715,14.2702439024,52637,1943.42,1406.61
548,4306,HAMPTON,527.68,2.77726315789,7273.55,38.2818421053,35,17.5707900013,12.7946842105,50441,2100.64,4640.62
549,4307,DUNLAP,1021.4,5.52108108108,15185.99,82.0864324324,43,18.2870487367,27.3944864865,712-2,4492.24,799.27
550,4308,CORALVILLE,1534.26,6.44647058824,25532.8,107.280672269,52,20.6797691324,35.8392436975,52241,6439.69,1840.02
551,4310,CHEROKEE,801.25,7.70432692308,10640.49,102.312403846,18,14.5205723443,34.3893269231,51012,1655.33,807.37
552,4311,FORT DODGE,3843.75,34.3191964286,36146.01,322.732232143,94,13.8108333333,110.834196429,50501,9583.89,1256.69
553,4312,COUNCIL BLUFFS,8029.51,10.7490093708,145363.04,194.595769746,78,20.6481936671,64.9171218206,51501,31475.35,5211.63
554,4313,ATLANTIC,958.5,17.4272727273,9030.94,164.198909091,15,13.1188138528,55.6747272727,50022,1378.9,1080.36
555,4315,WASHINGTON,353.25,11.0390625,4732.35,147.8859375,92,14.3705952381,49.370625,52353,499.98,1986.83
556,4317,GREENFIELD,830.5,6.24436090226,9983.13,75.0611278195,1,15.2223129252,25.0908270677,50849,1749.7,2244.01
557,4318,RED OAK,636.25,10.0992063492,7834.27,124.353492063,69,14.6123960695,41.5480952381,51566,1543.08,4559.5
558,4319,HUMBOLDT,729.75,9.23734177215,8293.71,104.983670886,46,13.5924231465,35.1202531646,50548,2660.34,3373.9
559,4320,PERRY,1381.0,10.5419847328,18181.59,138.790763359,8,16.0620392585,46.3222137405,50220,3822.09,2128.92
560,4321,CHARLES CITY,1020.0,14.3661971831,9517.99,134.056197183,34,14.3819919517,45.4995774648,50616,2221.98,1099.05
561,4324,DAYTON,417.75,6.32954545455,5514.88,83.5587878788,94,15.2394083694,27.9560606061,50530,2367.94,549.4
562,4325,VILLISCA,81.75,5.45,1020.5,68.0333333333,69,15.872,22.7546666667,50864,548.64,231.18
563,4326,STRATFORD,328.65,5.21666666667,4199.7,66.6619047619,40,17.3764493575,22.2663492063,50249,849.96,1760.1
564,4334,DUBUQUE,1683.1,20.0369047619,19159.46,228.088809524,31,13.0607142857,77.2614285714,52001,3664.96,666.66
565,4336,GEORGE,282.74,3.24988505747,4230.87,48.6306896552,60,16.2356955607,16.2440229885,51237,953.2,1249.3
566,4337,LARCHWOOD,314.45,5.82314814815,5937.49,109.953518519,60,22.7067901235,36.7111111111,51241,1727.77,838.12
567,4343,DES MOINES,385.53,5.00688311688,7307.98,94.9088311688,77,21.5028167139,31.6550649351,50313,2031.33,1824.89
568,4344,GRIMES,1192.56,1.908096,18591.39,29.746224,77,19.9523117071,9.934848,50111,3743.07,1690.26
569,4345,GRINNELL,919.79,2.299475,15088.32,37.7208,79,18.1584451137,12.592975,50112,2736.85,563.02
570,4346,SHELLSBURG,753.52,2.78051660517,8580.19,31.6612177122,6,14.4022188775,10.5879335793,52332,1871.75,145.52
571,4353,CLEAR LAKE,177.67,4.93527777778,2584.52,71.7922222222,17,17.9940617102,23.9438888889,50248,284.31,947.87
572,4355,STORY CITY,375.11,6.82018181818,4963.91,90.2529090909,85,17.3906389426,30.1790909091,50248,1569.68,433.26
573,4356,NEVADA,267.6,5.352,3659.44,73.1888,85,18.8607047619,24.408,50201,815.56,737.89
574,4357,STORY CITY,394.81,9.18162790698,4233.97,98.4644186047,85,14.6413476355,32.9425581395,50248,812.68,1361.99
575,4358,CLARION,364.75,11.7661290323,4519.15,145.779032258,99,15.571797235,48.7664516129,50525,1491.35,1537.35
576,4359,WAUKEE,220.75,6.30714285714,2820.62,80.5891428571,25,16.8298503401,26.8774285714,50263,797.94,1451.82
577,4360,NEWTON,367.33,10.4951428571,4138.09,118.231142857,50,15.0449489072,39.4425714286,50208,1199.39,1173.36
578,4361,DES MOINES,409.82,4.35978723404,6274.6,66.7510638298,77,20.7177814245,22.3191489362,50313,1200.71,1884.66
579,4362,POLK CITY,432.69,5.92726027397,6527.33,89.4154794521,77,16.1353986412,29.971369863,50226,1162.04,985.76
580,4364,GRINNELL,122.25,6.1125,2711.61,135.5805,79,23.4216666667,45.2075,50112,624.36,1264.34
581,4365,GRINNELL,259.1,7.85151515152,3660.37,110.92030303,79,19.1256854257,37.0524242424,50112,1289.97,2038.07
582,4366,TIFFIN,273.42,4.79684210526,4249.11,74.5457894737,52,19.1777173456,24.8743859649,52340,605.93,1223.32
583,4367,MASON CITY,231.55,7.46935483871,3181.65,102.633870968,17,16.4634562212,34.2267741935,50401,664.19,989.58
584,4368,JOHNSTON,295.52,4.6175,3965.26,61.9571875,77,17.802436756,20.74890625,50131,1118.03,1732.77
585,4369,NORWALK,500.16,6.41230769231,6314.67,80.9573076923,91,15.7578009638,27.0442307692,50211,1498.54,658.23
586,4370,NORWALK,264.15,4.80272727273,3480.37,63.2794545455,91,16.0998008658,21.1130909091,50211,676.89,1379.87
587,4371,WEST DES MOINES,332.27,5.19171875,5218.19,81.53421875,77,17.6962663453,27.34203125,50265,1174.03,1533.61
588,4372,MASON CITY,151.22,7.561,1659.86,82.993,17,16.8258928571,27.782,50401,221.12,870.52
589,4373,WEST DES MOINES,523.03,5.68510869565,8299.25,90.2092391304,77,17.6136090014,30.1632608696,50266,1630.31,666.53
590,4374,GRIMES,289.62,6.29608695652,3908.01,84.9567391304,77,16.6012867341,28.3619565217,50111,674.84,2117.19
591,4375,GRIMES,365.93,5.22757142857,5021.32,71.7331428571,77,16.4219651808,23.9784285714,50111,867.23,523.55
592,4376,MASON CITY,734.55,6.86495327103,8259.18,77.1885981308,17,15.2800033378,25.7814018692,50401,1786.98,1184.64
593,4377,DES MOINES,395.57,3.9557,6838.18,68.3818,77,20.9418060006,22.8094,50313,1185.82,321.81
594,4378,WAUKEE,428.09,10.4412195122,5089.54,124.135121951,25,15.9450929152,41.4068292683,50263,1200.75,834.45
595,4379,WEST DES MOINES,414.95,6.19328358209,5827.9,86.9835820896,77,17.2068675154,29.0255223881,50266,968.49,1733.52
596,4380,WEST BRANCH,204.9,7.31785714286,2851.28,101.831428571,16,18.0165306122,34.2535714286,52358,368.34,931.17
597,4382,WEST DES MOINES,421.37,3.291953125,6611.76,51.654375,77,19.4500193793,17.260859375,50265,1094.89,2870.56
598,4384,ADEL,596.31,5.9631,7306.21,73.0621,25,17.096152381,24.4386,50003,2126.68,878.85
599,4387,SPIRIT LAKE,402.92,8.39416666667,5081.49,105.864375,30,15.2473342269,35.3889583333,51360,1507.59,1698.43
600,4388,CLIVE,68.06,3.403,1162.28,58.114,77,19.757212766,19.393,50325,185.04,1337.57
601,4392,CLIVE,408.03,2.6668627451,6300.54,41.18,77,17.878463305,13.758627451,50325,1399.99,857.61
602,4393,CLIVE,298.65,4.45746268657,4573.5,68.2611940299,77,19.1304000812,22.8337313433,50325,633.71,636.77
603,4395,ELLSWORTH,510.57,6.71802631579,6228.02,81.9476315789,40,16.2750579574,27.6638157895,50075,1949.45,1229.67
604,4396,REINBECK,279.0,9.96428571429,3276.78,117.027857143,38,11.9757993197,39.2978571429,50669,1664.58,1139.38
605,4397,ANKENY,269.9,4.7350877193,3853.84,67.6112280702,77,17.4504845447,22.5580701754,50021,800.4,163.55
606,4398,BELMOND,598.5,11.97,6122.65,122.453,99,13.9295222898,40.9386,50421,1046.61,681.96
607,4401,MARION,252.7,5.49347826087,3493.84,75.9530434783,57,17.073512125,25.3297826087,52302,47.72,1084.11
608,4402,RIVERSIDE,947.71,8.53792792793,11758.64,105.933693694,92,16.064482233,35.5737837838,52327,2071.69,840.14
609,4404,ANKENY,395.55,6.37983870968,5360.07,86.4527419355,77,15.6392473118,28.9493548387,50021,765.5,1082.97
610,4405,ANKENY,388.27,3.15666666667,5569.77,45.2826829268,77,18.3639472469,15.142601626,50021,1421.19,731.16
611,4406,ANKENY,375.23,7.07981132075,4717.5,89.0094339623,77,15.2661432586,29.7605660377,50023,1057.13,1543.84
612,4408,BOONE,190.1,7.604,2926.35,117.054,8,19.2552,39.0332,50036,915.34,505.31
613,4409,BOONE,225.67,10.2577272727,2736.8,124.4,8,16.1827597403,41.6245454545,50036,855.24,838.6
614,4410,PERRY,475.03,5.65511904762,5448.37,64.861547619,8,15.4757467694,21.7478571429,50220,1244.25,623.25
615,4411,DE SOTO,517.08,5.27632653061,6347.84,64.773877551,25,16.0805843052,21.7224489796,50069,1787.49,903.82
616,4412,TIPTON,176.07,3.74617021277,2489.97,52.9780851064,16,18.5369452888,17.7655319149,52772,224.91,6856.47
617,4413,WAPELLO,256.2,7.11666666667,3763.4,104.538888889,58,17.4299206349,34.8622222222,52653,754.04,978.27
618,4414,NEOLA,313.17,5.79944444444,3945.26,73.0603703704,78,15.576186067,24.4355555556,51559,893.6,2228.82
619,4415,ACKLEY,279.98,6.8287804878,3279.11,79.9782926829,42,16.9076843022,26.8387804878,50601,1064.46,1306.62
620,4416,CASEY,257.2,9.18571428571,4060.65,145.023214286,39,17.7181632653,48.3632142857,50048,1129.34,245.01
621,4417,ADAIR,225.0,9.375,3482.94,145.1225,1,16.1732936508,48.8141666667,50002,731.52,481.37
622,4418,WALNUT,277.7,7.12051282051,3995.56,102.45025641,78,16.1967032967,34.2051282051,51577,770.02,1273.54
623,4419,LAMONI,295.71,5.47611111111,4119.09,76.2794444444,27,16.8219090406,25.562037037,50140,1156.18,1795.85
624,4420,OTTUMWA,135.81,2.77163265306,2299.86,46.9359183673,90,19.2172079841,15.7093877551,52501,313.22,584.88
625,4421,HAMPTON,180.23,6.43678571429,3017.02,107.750714286,35,20.5111363801,35.9396428571,50441,1096.06,1788.06
626,4424,BURLINGTON,159.9,7.26818181818,2556.84,116.22,29,16.2884415584,38.7572727273,52601,152.04,1642.55
627,4426,MARSHALLTOWN,1939.76,6.29792207792,28080.78,91.1713636364,64,17.1551876037,30.4396103896,50158,6566.6,1085.34
628,4427,NORTH LIBERTY,325.27,5.60810344828,4489.19,77.3998275862,52,16.2449885281,25.9277586207,52317,834.48,1617.7
629,4428,AMES,527.2,8.64262295082,7771.78,127.406229508,85,17.1506323185,42.4863934426,50014,1974.0,855.12
630,4429,COLFAX,283.13,7.07825,4482.9,112.0725,50,17.5096365248,37.46075,50054,891.99,1237.62
631,4430,FORT DODGE,287.2,11.0461538462,3339.27,128.433461538,94,14.063003663,43.3169230769,50501,664.38,1444.04
632,4431,FORT DODGE,207.75,9.03260869565,2485.68,108.073043478,94,12.65436853,36.0426086957,50501,94.08,755.88
633,4433,PLEASANT HILL,273.51,5.81936170213,3449.05,73.3840425532,77,17.4815027031,24.5036170213,50317,428.2,2609.65
634,4434,ROCK RAPIDS,489.17,5.96548780488,6289.96,76.7068292683,60,15.4776538908,25.6408536585,51246,1254.86,2271.38
635,4435,COUNCIL BLUFFS,221.99,6.9371875,3203.52,100.11,78,16.3738653274,33.45375,51501,470.49,461.73
636,4436,AMES,750.95,9.04759036145,9496.7,114.418072289,85,19.0860929432,38.2445783133,50010,1996.94,489.42
637,4437,AMES,382.92,5.89107692308,4715.8,72.5507692308,85,16.2058229288,24.1986153846,50010,1170.79,849.75
638,4438,AMES,351.67,4.18654761905,4877.49,58.0653571429,85,18.3028721873,19.3675,50010,1193.83,1471.68
639,4439,CENTER POINT,784.25,5.37157534247,8101.08,55.4868493151,57,13.0776255708,18.6000684932,52213,2163.51,2467.51
640,4440,COUNCIL BLUFFS,187.5,7.21153846154,2786.01,107.154230769,78,16.0851282051,35.7534615385,51503,1012.41,2251.34
641,4443,PALO,321.0,11.8888888889,3795.42,140.571111111,57,12.5058906526,46.9888888889,52324,420.84,231.12
642,4444,SLOAN,672.17,7.30619565217,9311.36,101.210434783,97,15.6926371636,33.8448913043,51055,2295.74,726.67
643,4445,WEBSTER CITY,284.55,7.69054054054,3345.92,90.4302702703,40,15.1777091377,30.2837837838,50595,879.6,1075.77
644,4446,URBANDALE,510.85,3.02278106509,9368.6,55.4355029586,77,20.9012269264,18.4898224852,50322,2345.58,1231.54
645,4447,URBANDALE,322.9,7.6880952381,3984.53,94.8697619048,77,16.9102267574,31.6514285714,50322,884.97,438.8
646,4448,URBANDALE,165.84,5.34967741935,2901.94,93.6109677419,77,18.5023302377,31.325483871,50322,833.04,1713.8
647,4449,URBANDALE,211.28,5.56,2874.88,75.6547368421,77,15.7054101229,25.4747368421,50322,813.57,1619.87
648,4450,URBANDALE,291.34,5.02310344828,4427.06,76.3286206897,77,17.8544355501,25.5055172414,50323,738.62,1094.31
649,4451,WEBSTER CITY,462.06,6.89641791045,5178.37,77.2891044776,40,17.6812011372,25.9273134328,50595,1273.5,3741.77
650,4452,SIOUX CITY,798.27,5.6614893617,12151.77,86.1827659574,97,19.7666034639,28.7684397163,51105,3990.74,1281.51
651,4453,FOREST CITY,832.59,5.90489361702,10199.47,72.3366666667,95,15.9693473489,24.1929787234,50436,2693.46,2224.92
